WP_020334686.1,EC:4.2.2.17/9.8682,EC:3.2.1.157/9.8857,EC:2.4.1.248/9.8980
WP_020335288.1,EC:7.5.2.3/8.4949
WP_020334330.1,EC:2.4.1.335/10.6733
WP_020335714.1,EC:3.4.24.85/8.3961
WP_020333631.1,EC:2.7.13.3/8.4494
WP_020333509.1,EC:2.7.1.58/9.4924
WP_014233593.1,EC:3.6.1.55/6.6016
WP_020334835.1,EC:1.7.1.15/3.1300
WP_020334106.1,EC:3.2.1.11/8.5847
WP_020335234.1,EC:5.2.1.8/9.0413
WP_020332824.1,EC:2.7.7.65/8.4796
WP_020333426.1,EC:2.3.1.53/6.5202
WP_020333453.1,EC:3.4.21.74/8.3197
WP_020334601.1,EC:1.8.1.2/5.0819
WP_020334288.1,EC:1.21.4.5/7.7829
WP_014232921.1,EC:3.4.13.23/9.1363
WP_014231086.1,EC:2.7.13.3/9.8877
WP_020334485.1,EC:2.5.1.7/2.4419
WP_020335604.1,EC:1.8.7.1/10.4736,EC:7.1.1.3/10.5334
WP_020334932.1,EC:2.4.1.129/8.9402
WP_020336063.1,EC:1.1.1.284/2.2707
WP_020335487.1,EC:2.4.1.198/8.8340
WP_029791350.1,EC:3.4.24.50/6.9356
WP_020334825.1,EC:4.1.99.5/9.7723
WP_020335496.1,EC:2.8.4.1/8.0409
WP_014232358.1,EC:2.6.1.1/4.2618
WP_014230536.1,EC:3.4.22.70/9.4786
WP_014230863.1,EC:7.6.2.11/8.5290
WP_014231012.1,EC:2.5.1.78/2.7427
WP_014234360.1,EC:3.2.1.14/8.7166
WP_020333338.1,EC:3.5.1.28/9.3916
WP_020334791.1,EC:5.3.3.7/9.2045,EC:2.7.13.3/9.2762
WP_020333037.1,EC:1.2.1.67/9.5757
WP_014234726.1,EC:1.2.98.1/4.4241,EC:1.2.1.46/4.6985
WP_014232994.1,EC:2.7.7.7/9.3223
WP_020334665.1,EC:2.5.1.89/8.9464
WP_014230519.1,EC:2.7.13.3/4.9179
WP_020334057.1,EC:2.5.1.25/6.5206
WP_014230908.1,EC:3.6.1.40/4.1095
WP_020335924.1,EC:6.6.1.1/10.2219,EC:4.2.1.17/10.2421,EC:5.1.2.3/10.2897,EC:1.1.1.35/10.3115
WP_024372948.1,EC:2.7.13.3/9.2281
WP_014234277.1,EC:2.5.1.83/7.5994
WP_020333974.1,EC:2.7.13.3/4.7623
WP_020335973.1,EC:2.3.2.28/10.2822
WP_014232888.1,EC:7.2.4.2/8.5991
WP_020335563.1,EC:2.7.7.7/6.8840
WP_020332909.1,EC:2.3.2.28/8.8970
WP_020336035.1,EC:1.12.98.3/7.1582
WP_020334894.1,EC:7.4.2.11/8.6653,EC:7.6.2.11/8.7358
WP_020334502.1,EC:2.7.13.3/8.9240,EC:4.6.1.1/8.9749
WP_014233917.1,EC:1.1.1.411/4.1706
WP_014231040.1,EC:3.4.21.53/9.3743
WP_014234091.1,EC:3.1.21.5/8.9358
WP_020336268.1,EC:5.1.3.37/8.6368
WP_020333570.1,EC:3.6.4.12/8.0751
WP_020335053.1,EC:2.7.11.2/9.2349,EC:2.5.1.121/9.2705
WP_020333149.1,EC:1.5.1.2/8.9259
WP_020334388.1,EC:3.4.24.3/8.0654
WP_014231477.1,EC:4.3.2.2/3.6671
WP_020333245.1,EC:2.7.7.41/8.4386
WP_020333963.1,EC:3.5.1.42/3.0083
WP_020334954.1,EC:3.1.1.3/8.0015
WP_014233732.1,EC:1.11.1.25/4.8198
WP_014231291.1,EC:2.7.7.38/3.0520
WP_020334575.1,EC:2.1.1.61/3.4251
WP_014232403.1,EC:3.1.26.5/7.1852
WP_020335398.1,EC:1.16.1.7/8.5351
WP_020333797.1,EC:1.1.5.2/8.8429
WP_020333821.1,EC:5.3.3.7/8.2325
WP_020334979.1,EC:1.12.98.4/6.7102
WP_020336375.1,EC:4.2.3.105/9.3782
WP_014234562.1,EC:1.5.3.1/5.8056
WP_014233727.1,EC:5.4.99.5/8.4904
WP_020334488.1,EC:3.6.4.12/10.0722,EC:7.2.1.2/10.0808,EC:3.1.11.5/10.1417
WP_020334677.1,EC:3.5.1.135/7.1554
WP_014233166.1,EC:2.3.1.263/7.0639
WP_024372853.1,EC:6.6.1.1/9.1019,EC:3.4.21.53/9.1994
WP_014233888.1,EC:1.13.11.8/7.1166
WP_020333138.1,EC:3.4.11.4/7.4014
WP_020334073.1,EC:5.2.1.8/7.7059
WP_014233312.1,EC:7.3.2.2/7.2176
WP_014233181.1,EC:2.7.7.6/8.1621
WP_005380066.1,EC:2.7.7.6/7.3768
WP_020335915.1,EC:1.20.4.1/7.8349
WP_014234174.1,EC:2.7.7.6/8.5786
WP_161624424.1,EC:2.7.7.19/8.0897
WP_020335490.1,EC:2.4.2.6/8.5317
WP_020332898.1,EC:2.4.2.31/7.5387
WP_020333056.1,EC:6.4.1.6/8.7951,EC:3.1.21.4/8.8700
WP_020332845.1,EC:2.3.1.61/8.5681
WP_020334148.1,EC:2.7.7.65/6.2324,EC:2.7.13.3/6.4879
WP_020335066.1,EC:2.1.1.63/4.4383
WP_236614658.1,EC:4.2.2.1/6.5827
WP_020333229.1,EC:4.1.99.5/8.4463
WP_014233168.1,EC:1.16.3.1/4.3905
WP_020332963.1,EC:2.7.4.29/9.9123,EC:3.4.23.36/9.9281
WP_020333859.1,EC:1.2.1.50/7.9267
WP_020334080.1,EC:4.1.1.97/4.7631
WP_020335064.1,EC:2.1.1.n11/4.7984
WP_020333194.1,EC:2.1.3.1/8.5980
WP_014231595.1,EC:1.12.1.2/7.5608
WP_014232940.1,EC:3.4.21.53/8.1261
WP_014231244.1,EC:4.2.1.28/7.2205
WP_020334867.1,EC:2.7.7.65/4.0640
WP_020333156.1,EC:1.14.12.15/7.6486
WP_014231211.1,EC:7.6.2.10/3.8896
WP_014230521.1,EC:5.4.4.3/3.5239,EC:6.3.1.2/4.1965
WP_020333851.1,EC:7.2.2.7/9.2379
WP_020335514.1,EC:1.3.7.3/8.2907
WP_020334248.1,EC:2.1.1.292/9.4679
WP_020333010.1,EC:3.1.1.2/8.3048
WP_020335907.1,EC:6.2.1.14/8.1495
WP_020335674.1,EC:7.2.1.2/7.2355,EC:7.2.1.1/7.6140
WP_236614640.1,EC:2.4.1.129/7.9658
WP_020333388.1,EC:3.4.23.36/8.6355
WP_014230715.1,EC:3.6.1.41/2.0142
WP_020333736.1,EC:1.1.1.138/6.7222
WP_020333369.1,EC:2.7.1.85/7.9856
WP_020336027.1,EC:1.1.1.77/6.2638
WP_020335205.1,EC:5.1.1.10/9.1615
WP_014232650.1,EC:3.1.11.6/7.9929
WP_020332947.1,EC:1.14.14.52/7.8359
WP_020335117.1,EC:2.7.1.202/10.9279
WP_020333865.1,EC:3.4.24.11/8.0346
WP_076633420.1,EC:1.4.9.1/8.5371,EC:3.1.1.98/8.5807
WP_014233091.1,EC:5.6.2.2/8.8137
WP_014232601.1,EC:2.7.7.65/7.8941,EC:2.7.13.3/8.0189
WP_014232518.1,EC:3.1.21.4/7.8758
WP_020336323.1,EC:1.8.2.2/8.0257
WP_020335870.1,EC:4.2.1.134/9.2582
WP_020335294.1,EC:3.5.1.28/6.7561
WP_024372910.1,EC:3.1.1.31/8.1363
WP_020333948.1,EC:2.7.1.199/8.8731
WP_020334048.1,EC:2.3.2.10/9.8974
WP_020335835.1,EC:2.7.1.192/10.1988,EC:2.1.1.230/10.2685
WP_024373073.1,EC:7.2.4.3/8.6091
WP_020334782.1,EC:3.1.2.23/7.9724,EC:3.1.2.28/8.1558
WP_024372981.1,EC:3.1.1.1/8.7494
WP_020335228.1,EC:1.8.5.3/9.8181
WP_020336002.1,EC:3.1.1.20/9.6042
WP_024372651.1,EC:5.2.1.8/8.8170
WP_020334510.1,EC:7.4.2.8/6.9074
WP_020333747.1,EC:2.4.1.242/9.5264
WP_001118870.1,EC:3.1.26.5/8.1375
WP_024372892.1,EC:1.1.1.330/9.5324
WP_020335395.1,EC:3.5.2.9/8.8418
WP_155521824.1,EC:1.5.99.12/7.4826
WP_020334357.1,EC:3.1.3.104/6.1293
WP_020333881.1,EC:4.1.3.3/5.8518
WP_020335704.1,EC:7.4.2.4/8.8436,EC:3.6.4.12/8.8575
WP_020334908.1,EC:3.4.23.36/9.2101
WP_014231134.1,EC:3.5.1.25/3.9305
WP_020334000.1,EC:1.5.1.2/4.2759
WP_020335441.1,EC:1.1.1.257/7.3555
WP_020334362.1,EC:2.3.1.43/9.0447
WP_014233529.1,EC:2.8.2.1/8.4423
WP_020332843.1,EC:5.2.1.8/9.4130
WP_020334254.1,EC:3.1.7.6/9.0995
WP_020335730.1,EC:2.3.1.243/5.0482
WP_020334688.1,EC:3.2.1.129/9.5453
WP_020334749.1,EC:4.2.2.n1/7.7271
WP_020333072.1,EC:4.2.3.38/7.8830
WP_020335725.1,EC:2.4.1.56/8.1037
WP_014231221.1,EC:3.4.21.53/8.1386
WP_020333708.1,EC:2.1.1.186/2.5440
WP_006075347.1,EC:3.1.26.5/8.5470
WP_020334089.1,EC:4.3.1.3/5.1998
WP_020336093.1,EC:2.7.13.3/7.4202
WP_020336160.1,EC:2.3.2.27/8.7784
WP_024373013.1,EC:2.1.1.17/8.5027
WP_020333449.1,EC:2.4.2.31/8.9742
WP_014231913.1,EC:3.6.1.7/3.2001
WP_024373059.1,EC:2.7.7.41/5.4791
WP_014231267.1,EC:1.1.1.205/10.4448
WP_020336433.1,EC:3.2.1.52/7.7221
WP_020335564.1,EC:2.7.7.47/7.9385
WP_020333404.1,EC:2.4.1.279/10.1277
WP_014232604.1,EC:2.4.2.14/3.3589
WP_020336156.1,EC:6.2.1.26/4.3930
WP_020334887.1,EC:5.1.3.2/2.6501
WP_020335825.1,EC:3.1.3.11/2.1727
WP_020335143.1,EC:2.7.13.3/7.5941,EC:4.2.2.n1/7.7728
WP_020334885.1,EC:2.5.1.131/9.9097,EC:1.14.13.182/9.9721
WP_020333296.1,EC:2.3.1.82/7.3634
WP_014232732.1,EC:6.3.3.1/2.3219
WP_014232481.1,EC:3.1.1.77/6.8908
WP_020332806.1,EC:3.1.1.5/8.5737
WP_024372613.1,EC:3.1.3.27/5.6352
WP_020335360.1,EC:1.3.1.100/7.0630,EC:1.3.1.92/7.2264
WP_020334054.1,EC:3.1.1.23/6.7498
WP_020334207.1,EC:1.14.12.1/3.4636
WP_014230719.1,EC:5.2.1.8/5.0498
WP_020333737.1,EC:2.3.1.266/9.6434
WP_020336365.1,EC:1.2.1.n2/7.7852
WP_020334950.1,EC:2.5.1.18/4.3745
WP_020335327.1,EC:2.7.13.3/9.8211
WP_014230669.1,EC:5.2.1.8/8.9345,EC:2.7.7.6/8.9736
WP_020336281.1,EC:3.1.3.27/7.9225
WP_000462885.1,EC:2.7.13.3/9.0379
WP_020333346.1,EC:2.7.3.9/2.6512
WP_014230657.1,EC:6.6.1.1/8.6133
WP_020333902.1,EC:2.4.2.31/7.4819
WP_014233052.1,EC:3.6.4.12/8.5436
WP_014232679.1,EC:2.7.13.3/8.0655
WP_020335194.1,EC:1.4.99.5/8.4772
WP_014232353.1,EC:4.1.2.50/5.0272
WP_020334335.1,EC:2.4.2.53/7.5077
WP_020336052.1,EC:1.1.1.49/4.6123
WP_020334312.1,EC:2.3.1.193/8.8845
WP_014231597.1,EC:5.2.1.8/8.3847
WP_020334539.1,EC:4.4.1.2/5.0375,EC:4.4.1.13/5.2977,EC:4.4.1.1/5.4852,EC:4.4.1.11/5.6024,EC:2.5.1.48/5.6044
WP_020336114.1,EC:1.14.12.15/8.5069,EC:1.5.1.38/8.5321
WP_020335652.1,EC:2.7.13.3/7.9108
WP_014232545.1,EC:4.2.3.104/6.7924
WP_020333014.1,EC:7.2.2.16/8.1018,EC:7.6.2.2/8.2590
WP_024372767.1,EC:3.1.1.85/3.0323
WP_014233351.1,EC:3.4.23.36/9.9909
WP_014233705.1,EC:2.7.7.6/7.7706
WP_000090472.1,EC:3.1.26.5/8.6636
WP_020333475.1,EC:2.4.1.1/5.0353
WP_005495314.1,EC:2.4.2.36/8.4817
WP_020333255.1,EC:2.7.13.3/5.6310
WP_014233157.1,EC:6.3.4.5/2.7440
WP_014232995.1,EC:3.1.26.3/2.9589
WP_020333905.1,EC:3.6.4.12/8.3198
WP_020333407.1,EC:4.1.99.17/3.1951
WP_020333701.1,EC:2.7.4.16/4.0353
WP_014232862.1,EC:3.1.3.3/3.8300
WP_020333642.1,EC:2.1.1.200/3.6973
WP_020333588.1,EC:1.3.5.3/3.8045
WP_020335856.1,EC:2.3.1.15/8.4775
WP_014235018.1,EC:3.5.99.10/7.2512
WP_014232788.1,EC:2.7.1.180/4.9668
WP_020334301.1,EC:2.3.1.75/9.4006
WP_014231685.1,EC:3.2.2.22/7.5323
WP_024372803.1,EC:3.6.4.12/8.4467
WP_014231043.1,EC:2.3.1.181/2.9647
WP_020335428.1,EC:3.1.21.9/8.0518
WP_020335179.1,EC:5.6.1.1/8.8105,EC:3.1.11.6/8.8617,EC:2.7.7.41/8.8655,EC:3.4.23.36/8.9045
WP_014230815.1,EC:2.3.2.28/9.2375
WP_020334588.1,EC:7.1.1.9/8.2678,EC:7.1.1.2/8.4132
WP_014232623.1,EC:2.1.1.298/2.4143
WP_020334016.1,EC:2.7.1.33/4.2093
WP_014233519.1,EC:1.1.1.27/4.7503
WP_020335858.1,EC:3.1.4.52/6.8211
WP_020334578.1,EC:3.4.24.56/6.1282
WP_014231071.1,EC:1.4.1.24/8.7534,EC:4.1.99.20/8.8862
WP_020335093.1,EC:3.1.3.27/6.4728
WP_020336162.1,EC:7.5.2.7/8.2673
WP_020335196.1,EC:2.4.2.31/8.2413
WP_020333793.1,EC:1.2.1.8/4.9173
WP_014234181.1,EC:3.1.21.1/9.6475
WP_020333183.1,EC:1.14.12.19/3.5065
WP_014231177.1,EC:6.2.1.14/7.9883,EC:2.1.1.148/8.1334
WP_014233029.1,EC:4.2.1.1/8.2780
WP_020333514.1,EC:1.4.5.1/8.7171
WP_020334155.1,EC:2.7.13.3/8.7263
WP_014230510.1,EC:2.7.1.12/8.6328
WP_020333645.1,EC:3.1.11.6/7.5017
WP_020334277.1,EC:3.1.2.23/8.4280
WP_014234687.1,EC:2.3.1.57/5.6465
WP_020335866.1,EC:2.3.1.275/4.5615,EC:2.3.1.n5/4.8268
WP_014233923.1,EC:4.2.1.2/7.7409
WP_014231355.1,EC:3.6.4.12/3.7386
WP_020333676.1,EC:2.7.13.3/5.6167
WP_020336293.1,EC:3.2.2.22/7.5840,EC:3.5.1.44/7.6438
WP_020335776.1,EC:2.7.13.3/8.0829
WP_014232791.1,EC:7.2.1.1/4.9896
WP_020335701.1,EC:2.7.7.7/8.3722,EC:4.2.99.18/8.5095,EC:3.2.2.23/8.6713
WP_014233597.1,EC:1.14.14.18/7.7975
WP_020334443.1,EC:2.7.13.3/4.9001
WP_020333337.1,EC:2.3.1.296/9.3809
WP_236614655.1,EC:1.14.12.15/9.4286
WP_020336045.1,EC:3.2.2.6/8.7389,EC:3.2.2.5/8.7806
WP_014231757.1,EC:3.2.2.17/6.6666
WP_020336123.1,EC:2.7.8.7/6.6754
WP_020333670.1,EC:5.3.1.14/2.0735
WP_020334435.1,EC:2.7.13.3/8.4210
WP_020335761.1,EC:5.1.3.13/4.5832
WP_155521825.1,EC:2.6.1.1/6.5578
WP_020332983.1,EC:1.3.1.91/8.7595
WP_014230881.1,EC:3.2.1.81/8.2372
WP_020336377.1,EC:1.14.14.5/8.6121
WP_020335430.1,EC:7.5.2.3/8.8662
WP_024372667.1,EC:3.5.1.126/5.5205,EC:3.4.19.13/5.9430,EC:2.3.2.2/5.9430
WP_020333463.1,EC:1.20.4.1/8.6244
WP_020333632.1,EC:3.1.4.59/8.7248
WP_014232645.1,EC:2.7.1.199/9.3173
WP_020333580.1,EC:2.6.1.66/6.3084
WP_005381269.1,EC:2.4.1.198/9.0831
WP_020333231.1,EC:3.1.4.52/8.9566
WP_014231016.1,EC:2.2.1.7/2.9015
WP_020335329.1,EC:1.7.1.4/8.1550
WP_014231778.1,EC:3.1.1.32/7.9111
WP_020336082.1,EC:2.4.1.198/8.0711
WP_014234620.1,EC:4.2.1.130/5.9219
WP_020333306.1,EC:2.3.2.3/8.6662
WP_020333908.1,EC:2.5.1.15/3.2547
WP_014234058.1,EC:2.3.1.39/6.5196
WP_020333345.1,EC:2.7.11.1/8.1233
WP_014232635.1,EC:5.2.1.8/7.8568
WP_020335624.1,EC:3.1.1.3/6.2191
WP_020333677.1,EC:2.7.13.3/8.0232
WP_014230660.1,EC:1.1.1.50/7.7210
WP_020336183.1,EC:5.4.99.22/8.4140
WP_024373076.1,EC:3.4.23.36/9.0860
WP_014232946.1,EC:1.2.4.1/4.9359
WP_020336157.1,EC:2.1.1.86/8.5839,EC:1.11.1.27/8.6165
WP_020335661.1,EC:5.3.3.7/10.2055,EC:1.1.1.34/10.2169
WP_014231480.1,EC:4.2.1.49/8.5951
WP_014230844.1,EC:2.7.1.202/9.0449
WP_014233443.1,EC:3.1.21.4/8.3714,EC:1.3.7.2/8.3883
WP_020335363.1,EC:2.7.13.3/9.0090
WP_014231771.1,EC:3.1.11.2/8.1298
WP_014231069.1,EC:3.5.2.6/7.8041
WP_020333180.1,EC:1.18.1.3/3.2181
WP_014232555.1,EC:3.1.11.6/8.5375
WP_014231027.1,EC:3.2.2.10/2.0020
WP_020333577.1,EC:2.3.1.193/9.1934
WP_014234940.1,EC:2.7.7.48/8.3179
WP_020332978.1,EC:2.7.8.24/7.6899
WP_014232754.1,EC:4.2.1.59/2.7849
WP_014233458.1,EC:2.4.2.2/3.0159
WP_014234902.1,EC:5.4.99.5/8.9761
WP_020335074.1,EC:3.1.1.1/5.8275
WP_014234147.1,EC:1.1.5.2/9.9781
WP_020336125.1,EC:2.7.13.3/8.4266
WP_020334304.1,EC:4.4.1.16/3.4607
WP_014231320.1,EC:2.7.7.6/7.7256
WP_014233158.1,EC:2.7.2.8/4.2154
WP_020333527.1,EC:3.4.24.55/6.6434
WP_020333652.1,EC:3.5.1.28/8.5239,EC:3.6.1.45/8.5326
WP_014231587.1,EC:3.6.1.27/8.6516
WP_020333755.1,EC:3.1.1.3/9.2234,EC:2.3.1.269/9.3178
WP_020333749.1,EC:4.4.1.20/9.2979
WP_020334913.1,EC:7.2.1.1/10.2873
WP_020336074.1,EC:1.8.1.8/8.1739
WP_020333637.1,EC:3.4.21.12/9.2334,EC:3.4.21.1/9.2448
WP_014230836.1,EC:3.1.21.2/2.4236
WP_020334064.1,EC:4.6.1.1/4.0835
WP_004745888.1,EC:3.1.26.5/7.9063
WP_014233818.1,EC:3.5.4.16/3.1872
WP_024372846.1,EC:2.4.1.129/8.2294
WP_020332890.1,EC:3.1.1.32/8.1758
WP_014230901.1,EC:7.2.1.2/8.1404
WP_014230839.1,EC:3.4.24.11/7.5584
WP_020334046.1,EC:3.1.21.4/7.1370
WP_020335869.1,EC:2.7.13.3/7.7296
WP_020333678.1,EC:5.2.1.8/8.7729
WP_020334662.1,EC:2.7.13.3/8.8253
WP_020336269.1,EC:1.14.99.58/5.0296
WP_020332809.1,EC:7.2.4.3/9.1041
WP_020334491.1,EC:1.1.1.34/10.0511,EC:2.6.1.5/10.1325,EC:1.2.3.15/10.1945
WP_020335280.1,EC:5.1.3.24/11.1140
WP_014231677.1,EC:7.1.1.3/6.9163
WP_014232801.1,EC:3.6.4.12/8.8173,EC:2.7.13.3/8.8595
WP_014230443.1,EC:3.1.4.52/9.4220
WP_020333716.1,EC:3.2.1.93/3.8477
WP_014232418.1,EC:4.2.1.134/8.2162
WP_020335861.1,EC:2.7.7.101/4.1815
WP_020333856.1,EC:1.1.5.4/3.2586
WP_020335791.1,EC:5.3.1.1/2.8742
WP_020335005.1,EC:3.4.21.105/8.6245
WP_020335853.1,EC:2.7.1.192/5.6487
WP_020332998.1,EC:2.7.13.3/7.0323
WP_020335100.1,EC:4.1.1.97/8.2102
WP_020333986.1,EC:4.2.99.20/8.9337
WP_020333370.1,EC:6.1.1.18/1.0046
WP_020333086.1,EC:3.4.22.28/10.0206
WP_020334863.1,EC:5.3.3.7/8.7579
WP_020334926.1,EC:2.7.7.27/3.0998
WP_024372646.1,EC:4.1.99.5/8.6194
WP_020333178.1,EC:1.1.5.4/3.4269
WP_020335310.1,EC:3.1.1.2/8.8512
WP_020332842.1,EC:2.7.1.89/6.9708
WP_014231129.1,EC:1.13.11.11/9.2551
WP_014234638.1,EC:2.5.1.141/2.8911
WP_014233204.1,EC:1.1.5.2/7.8099
WP_014232798.1,EC:5.2.1.8/6.1939
WP_201765966.1,EC:2.7.7.4/3.5989
WP_014231077.1,EC:3.1.1.32/6.9332
WP_020333312.1,EC:1.3.1.76/6.2590,EC:4.99.1.4/6.3165,EC:2.1.1.107/6.4287
WP_014230827.1,EC:2.4.1.198/8.3138
WP_020332913.1,EC:2.1.3.10/5.6661
WP_236614654.1,EC:2.4.1.198/8.7630
WP_014233829.1,EC:1.14.99.48/7.2590
WP_020334408.1,EC:7.2.4.2/8.1913
WP_029791356.1,EC:2.1.1.176/8.7718
WP_020335909.1,EC:3.1.1.32/6.8437
WP_236614668.1,EC:4.2.3.104/8.3150
WP_020333242.1,EC:4.2.1.104/9.0414,EC:4.1.1.31/9.1159,EC:3.1.4.59/9.2445
WP_014233309.1,EC:2.8.1.1/2.5305
WP_014230546.1,EC:1.8.1.4/9.2298
WP_020333024.1,EC:1.1.99.14/7.3827
WP_020335931.1,EC:1.17.7.4/2.4082
WP_014234123.1,EC:5.2.1.8/8.7032
WP_014231740.1,EC:7.3.2.1/8.4178
WP_020334992.1,EC:3.1.6.1/9.5707
WP_014232728.1,EC:1.97.1.9/9.3416
WP_020335374.1,EC:6.3.1.5/3.1781
WP_231119412.1,EC:3.1.4.52/10.2026
WP_020333576.1,EC:7.4.2.1/6.3552,EC:7.4.2.12/6.7174
WP_014231786.1,EC:2.7.7.6/9.8941
WP_020335921.1,EC:2.7.3.9/4.5615
WP_020334610.1,EC:2.1.1.72/4.6365
WP_020335088.1,EC:1.13.99.1/7.2078
WP_020334211.1,EC:2.4.1.335/8.9982
WP_020334756.1,EC:1.14.19.10/8.9069
WP_020335898.1,EC:1.1.1.169/8.9972,EC:3.1.1.85/9.1093
WP_014232622.1,EC:4.2.3.5/2.4822
WP_020332838.1,EC:7.2.2.21/3.2190,EC:7.2.2.12/3.5309
WP_004745894.1,EC:2.7.7.6/9.6908
WP_020336317.1,EC:3.2.1.4/8.5747
